id,current_qa_status,triage_category,triage_reason,title,source,qualification,journey,persona,expected,last_report,evidence,bug_ids,charters,disposition,new_evidence,notes
RT-074,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Agent fleet scan and truthful states,docs/qa/scenarios/RT-074.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-30,Bruno,"The Agents page scans workspace-visible definitions with server-owned URL-backed search/category/status filters, cursor pagination, Rows/Cards views, and truthful loading, empty, no-results, partial-session, and fatal-error states.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-agent-details-task-09-20260711-190957-738761-lab/qa-artifacts/qa/agent-details-evidence.md;/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-untested-valid-013-30-bruno;CH-049,pending,,Not executed in this round.
RT-075,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Agents primary navigation and live count,docs/qa/scenarios/RT-075.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-30,Bruno,Agents is the first Operate destination and shows the exact workspace catalog live/total badge without rendering the removed sidebar category tree or create shortcut.,docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-agent-details-task-09-20260711-190957-738761-lab/qa-artifacts/qa/agent-details-evidence.md;/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-untested-valid-013-30-bruno;CH-049,pending,,Not executed in this round.
RT-078,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Agent settings whole-definition CAS and guard,docs/qa/scenarios/RT-078.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-31,Bruno,"The settings modal keeps one whole-definition draft, persistent footer Save/Cancel, section navigation without an accent rail, legacy-permission blocking, unsaved-navigation guard (including Escape/close/Back), permission-denied read-only state, and reload-and-retry conflict recovery.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-agent-details-task-09-20260711-190957-738761-lab/qa-artifacts/qa/agent-details-evidence.md;/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,BUG-0036,CH-untested-valid-014-31-bruno;CH-051,pending,,Not executed in this round.
RT-080,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Durable agent delete and un-shadow,docs/qa/scenarios/RT-080.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-32,Ada,Typed-confirm web delete and CLI --yes remove the effective authored directory while preserving session history; deleting a workspace winner reports and reveals a same-name global definition.,docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-agent-details-task-09-20260711-190957-738761-lab/qa-artifacts/qa/agent-details-evidence.md;/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,BUG-0035,CH-untested-valid-015-32-ada;CH-051,pending,,Not executed in this round.
RT-083,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Workspace agent fleet catalog,docs/qa/scenarios/RT-083.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-30,Ada,"GET /api/agents/catalog requires a workspace, applies q/category/status before cursor pagination, returns exact fleet facets and per-agent visible-session totals, and degrades with sessions_available=false without inventing status.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-untested-036-30-ada,pending,,Not executed in this round.
RT-agent-detail-runtime-live-edit,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Agent detail live runtime selector mutation,docs/qa/scenarios/RT-agent-detail-runtime-live-edit.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-31,Bruno,"The agent detail Overview Runtime card and settings runtime selectors render workspace-scoped effective provider·model·reasoning with inherited provenance while authored fields stay blank; an explicit selection submits a version-aware agent override, “Use project defaults” clears every authored runtime axis, and conflicts keep server truth recoverable.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-untested-037-31-bruno,pending,,Not executed in this round.
RT-compozy-global-database,blocked-verify,conditional_local_preparation,prepared_database_family,Create the Compozy global database without changing session storage,docs/qa/scenarios/RT-compozy-global-database.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-validate-compozy-hard-cut,Bruno,"A fresh daemon creates compozy.db in the resolved home, keeps each session database named events.db, reports the global path consistently, and never creates or opens the retired global database.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-compozy-migration-beta-20260727-135201-116083-lab/qa-artifacts/qa/bootstrap-manifest.json; /Users/pedronauck/dev/qa-labs/compozy-compozy-migration-beta-20260727-135201-116083-lab/qa-artifacts/qa/api-status.json; /Users/pedronauck/dev/qa-labs/compozy-compozy-migration-beta-20260727-135201-116083-lab/qa-artifacts/qa/gate-test-integration-rerun.log;/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-compozy-platform-hard-cut;CH-untested-valid-027-validate-compozy-hard-cut-bruno,pending,,Not executed in this round.
RT-connectivity-provider-route,blocked-verify,separate_prerequisite_or_review,authorized_gateway,Verify and supervise a connectivity provider route,docs/qa/scenarios/RT-connectivity-provider-route.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-expose-and-pair-gateway,Dora,"Enabling a selected provider establishes the assigned tier, publishes only an endpoint that echoes that tier's challenge under the verification policy, and on wrong-tier, unstable public endpoint, verification failure, outage, crash, or teardown leaves status degraded with no half-exposed route.",docs/qa/reports/2026-08-07-remote-gateway.md,/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/test-cases/12-private-provider-degraded-status.json;/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/test-cases/33-provider-restart-rewalk.json,BUG-20260807-gateway-provider-cause;BUG-20260807-gateway-provider-boot,CH-gateway-provider-degradation;CH-gateway-audit-teardown,pending,,Not executed in this round.
RT-daemon-drain-admission,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Drain new-work admission without interrupting admitted work,docs/qa/scenarios/RT-daemon-drain-admission.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-drain-daemon-safely,Dora,"Draining the daemon through CLI, HTTP, or UDS returns the same stable draining state, projects informational status and doctor evidence, refuses new session, prompt, enqueue, and claim work with HTTP 503, lets admitted prompts and claimed runs finish, and restores admission after undrain or restart.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-drain-without-loss,pending,,Not executed in this round.
RT-gateway-browser-stream-reconnect,blocked-verify,separate_prerequisite_or_review,authorized_gateway,Reconnect remote browser streams with fresh tickets,docs/qa/scenarios/RT-gateway-browser-stream-reconnect.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-expose-and-pair-gateway,Iris,"Every remote SSE and WebSocket connection or reconnect mints and consumes a fresh single-use ticket, ordinary network or server failures remain recoverable, and device revocation alone produces the terminal access-ended state with no cached data.",docs/qa/reports/2026-08-07-remote-gateway.md,/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/screenshots/08-revoked-browser-device.png,,CH-gateway-remote-cli-interruption;CH-gateway-live-revocation;CH-gateway-audit-teardown,pending,,Not executed in this round.
RT-gateway-no-device-recovery,blocked-verify,separate_prerequisite_or_review,authorized_gateway,Recover after every paired device is unavailable,docs/qa/scenarios/RT-gateway-no-device-recovery.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-expose-and-pair-gateway,Iris,"When the last device is revoked, expired, or lost, remote views reveal no product data and the daemon host can mint a fresh QR plus copyable pairing artifact that restores access without reviving any old credential.",docs/qa/reports/2026-08-07-remote-gateway.md,/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/test-cases/23-no-active-devices.json;/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/test-cases/24-replacement-device.json,,CH-gateway-no-device-recovery;CH-gateway-remote-cli-interruption,pending,,Not executed in this round.
RT-gateway-offline-delivery-redelivery,blocked-verify,separate_prerequisite_or_review,authorized_gateway,Recover an offline public delivery through sender redelivery,docs/qa/scenarios/RT-gateway-offline-delivery-redelivery.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-deliver-through-public-gateway,Bruno,"A delivery attempted while the daemon is offline fails visibly at the sender and creates no hidden Compozy work; after ingress is healthy, one sender-side redelivery creates exactly one attributed Loop run or bridge effect.",docs/qa/reports/2026-08-07-remote-gateway.md,/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/test-cases/34-signed-webhook-local-pipeline.json;/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/test-cases/40-webhook-boundaries-and-projection.json,,CH-gateway-mid-delivery-exposure,pending,,Not executed in this round.
RT-gateway-operator-surface-truth,blocked-verify,separate_prerequisite_or_review,authorized_gateway,Read truthful gateway posture from the operator surface,docs/qa/scenarios/RT-gateway-operator-surface-truth.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-expose-and-pair-gateway,Iris,"Gateway settings and structured status agree on named exposure modes, desired and observed state, verified addresses, provider health and cause, refusals, and local-only recovery without presenting an unsupported control or plausible dead URL.",docs/qa/reports/2026-08-07-remote-gateway.md,/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/screenshots/05-provider-degraded-no-address.png;/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/screenshots/14-audit-no-findings.png,BUG-20260807-gateway-live-config-copy;BUG-20260807-gateway-provider-cause;BUG-20260807-gateway-provider-boot,CH-gateway-provider-degradation,pending,,Not executed in this round.
RT-gateway-paired-device,blocked-verify,separate_prerequisite_or_review,authorized_gateway,"Pair, manage, and revoke a remote device",docs/qa/scenarios/RT-gateway-paired-device.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-expose-and-pair-gateway,Iris,"A one-time local pairing shown as both QR and copyable text admits exactly one named device, device state agrees across web, HTTP, UDS, and CLI, and revocation closes live work before rejecting the credential.",docs/qa/reports/2026-08-07-remote-gateway.md,/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/screenshots/06-paired-devices.png;/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/screenshots/08-revoked-browser-device.png;/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/test-cases/22-device-rename.json,,CH-gateway-no-device-recovery;CH-gateway-live-revocation,pending,,Not executed in this round.
RT-gateway-public-ui-consent,blocked-verify,separate_prerequisite_or_review,authorized_gateway,Consent to public operator access without weakening pairing,docs/qa/scenarios/RT-gateway-public-ui-consent.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-expose-and-pair-gateway,Iris,"Every public operator-UI enable requires fresh concrete consent, cancel leaves it off, only an already-paired device can enter, public pairing remains absent, and revocation replaces the open view with access-ended and no residual data.",docs/qa/reports/2026-08-07-remote-gateway.md,/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/screenshots/12-public-consent-dialog.png;/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/screenshots/13-public-provider-refusal.png;/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/test-cases/36-public-operator-consent.json,,CH-gateway-no-device-recovery;CH-gateway-live-revocation,pending,,Not executed in this round.
RT-gateway-remote-cli-profile,blocked-verify,separate_prerequisite_or_review,authorized_gateway,Operate and repair a paired remote CLI profile,docs/qa/scenarios/RT-gateway-remote-cli-profile.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-operate-remote-gateway-cli,Iris,"Pairing or passphrase-protected identity transfer creates one secret-safe HTTPS profile whose selected target preserves structured output, operation-matrix refusal, reconnects, actionable unreachable-versus-revoked errors, and atomic removal.",docs/qa/reports/2026-08-08-remote-gateway-review-remediation.md,/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-review-remediation-20260808-035328-688540-lab/qa-artifacts/qa/test-cases/42-pairing-artifact-handoff.json,BUG-20260807-gateway-profile-recovery,CH-gateway-remote-cli-interruption,pending,,Not executed in this round.
RT-mcp-dead-recovery,blocked-verify,conditional_local_preparation,controlled_runtime_failure_or_history,Diagnose and automatically recover a dead MCP server,docs/qa/scenarios/RT-mcp-dead-recovery.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-offer-runnable-capabilities,Dora,"Five confirmed permanent failures mark only the affected workspace MCP server dead; settings, status, doctor, Web, native status, and same-lifetime retained tool descriptors expose a redacted reason; ordinary attempts are suppressed; one due probe succeeds and clears the mark without a daemon restart.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-untested-valid-023-offer-runnable-capabilities-dora;CH-runnable-capabilities-truth,pending,,Not executed in this round.
RT-migrate-memory-stream-when-disabled,blocked-verify,conditional_local_preparation,prepared_database_family,Migrate the shared memory stream while the memory runtime is disabled,docs/qa/scenarios/RT-migrate-memory-stream-when-disabled.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-operate-daemon-schema,Ada,"With memory.enabled=false on a fresh home, boot reaches readiness, global and memory schema_streams both report their embedded heads, and memory prompt, recall, and native-tool behavior remains disabled.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-untested-066-operate-daemon-schema-ada,pending,,Not executed in this round.
RT-missing-workspace-pruned,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Prune a workspace whose local folder was removed,docs/qa/scenarios/RT-missing-workspace-pruned.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-prune-missing-workspace,Bruno,"After a registered local folder is removed, the next reconciliation removes the workspace from Web, CLI, HTTP, and UDS catalogs, removes its stopped session artifacts through the session owner, and recovers old routes without leaving a ghost selection. If Global was on, the chip stays Global (`~`) and the workspace menu lists remaining folders with no deletion notice — it must not fall back to another project folder. If the pruned folder was the remembered project while Global was off, the shell falls back to Global rather than auto-selecting `workspaces[0]`. `$HOME` never appears as a picker row.",docs/qa/reports/2026-08-03-dev-websocket-recovery.md,/Users/pedronauck/dev/qa-labs/compozy-dev-websocket-recovery-20260803-155044-571985-lab/qa-artifacts/qa/screenshots/ch-prune-recovered-after-refresh.png; /Users/pedronauck/dev/qa-labs/compozy-dev-websocket-recovery-20260803-155044-571985-lab/qa-artifacts/qa/logs/missing-workspace-websocket.log; /Users/pedronauck/dev/qa-labs/compozy-dev-websocket-recovery-20260803-155044-571985-lab/qa-artifacts/qa/logs/workspace-list-cli.json,BUG-20260713-missing-workspace-persists,CH-prune-missing-workspace,pending,,Not executed in this round.
RT-openclaw-provider-managed-runtime,blocked-verify,separate_prerequisite_or_review,specific_provider_or_failure,Run OpenClaw without fabricated model controls,docs/qa/scenarios/RT-openclaw-provider-managed-runtime.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-17,Théo,"Public provider projections mark OpenClaw as provider_managed; the Runtime Selector shows Provider managed and disables model, Reasoning, Fast, and ACP-option controls, a session can bind with no model negotiation, and explicit unsupported overrides fail instead of being ignored.",docs/qa/reports/2026-08-27-acp-runtime-catalog.md,/Users/pedronauck/dev/qa-labs/compozy-acp-runtime-catalog-20260828-004625-083662-lab/qa-artifacts/qa/evidence/providers-http.json; docs/qa/reports/2026-08-27-acp-runtime-catalog.md,,CH-provider-runtime-strategies,pending,,Not executed in this round.
RT-preserve-corrupt-database-family,blocked-verify,conditional_local_preparation,prepared_database_family,Preserve a corrupt database family,docs/qa/scenarios/RT-preserve-corrupt-database-family.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-operate-daemon-schema,Bruno,"Startup or a session read refuses the corrupt database with its path while the database, WAL, and SHM bytes remain identical and no quarantine or replacement file appears.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-untested-067-operate-daemon-schema-bruno,pending,,Not executed in this round.
RT-pressure-context-compaction,blocked-verify,conditional_local_preparation,controlled_runtime_failure_or_history,Compact completed context without losing session evidence,docs/qa/scenarios/RT-pressure-context-compaction.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-11,Théo,"At configured context pressure, Compozy summarizes only complete prior turns into the workspace checkpoint before archiving their event rows from degraded replay. History retains the archived rows, repeated coverage is idempotent, failed summary or archive work preserves replayable events, and a successful provider load remains unchanged.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-crash-resume-compaction,pending,,Not executed in this round.
RT-refuse-ahead-database,blocked-verify,conditional_local_preparation,prepared_database_family,Refuse a database ahead of the binary,docs/qa/scenarios/RT-refuse-ahead-database.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-operate-daemon-schema,Bruno,"Startup stops before normal work, while remaining local CLI opens return exactly one parseable JSON error document with diagnostic.code schema_ahead, the surface, canonical path, and newer-binary-or-complete-family remediation; MCP auth reaches the daemon instead of opening the database locally.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-database-refusal-recovery,pending,,Not executed in this round.
RT-refuse-cross-stream-legacy-marker,blocked-verify,conditional_local_preparation,prepared_database_family,Refuse either legacy marker in the shared database,docs/qa/scenarios/RT-refuse-cross-stream-legacy-marker.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-operate-daemon-schema,Bruno,"Every global or memory opener refuses the shared compozy.db before mutation when either legacy migration marker exists, regardless of which stream owns the marker.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-untested-067-operate-daemon-schema-bruno,pending,,Not executed in this round.
RT-refuse-legacy-cli-open,blocked-verify,conditional_local_preparation,prepared_database_family,Refuse legacy databases on remaining local CLI opens,docs/qa/scenarios/RT-refuse-legacy-cli-open.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-operate-daemon-schema,Ada,"Local extension and provider-auth database opens return exactly one parseable JSON error document with diagnostic.code legacy_database, the surface, canonical path, and whole-family preservation and missing-upgrade guidance; MCP auth uses the daemon and does not open the database from the CLI process.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-database-refusal-recovery;CH-untested-valid-024-operate-daemon-schema-ada,pending,,Not executed in this round.
RT-refuse-legacy-database,blocked-verify,conditional_local_preparation,prepared_database_family,Refuse a pre-Goose database without mutation,docs/qa/scenarios/RT-refuse-legacy-database.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-operate-daemon-schema,Bruno,"Startup stops before readiness, preserves the database byte-for-byte, and names the path with guidance to preserve the complete containing COMPOZY_HOME or workspace .compozy family and obtain a lossless upgrade path; a fresh home is not a migration.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-database-refusal-recovery,pending,,Not executed in this round.
RT-refuse-legacy-session-database,blocked-verify,conditional_local_preparation,prepared_database_family,Refuse incompatible session event databases on reads,docs/qa/scenarios/RT-refuse-legacy-session-database.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-operate-daemon-schema,Bruno,"Session event, transcript, watch, and ledger reads refuse legacy or ahead events.db files before querying or changing the database.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-untested-067-operate-daemon-schema-bruno,pending,,Not executed in this round.
RT-secret-redaction-boundary,blocked-verify,conditional_local_preparation,controlled_runtime_failure_or_history,Redact planted secrets before storage and streaming,docs/qa/scenarios/RT-secret-redaction-boundary.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-keep-secrets-contained,Dora,"With redaction heuristics enabled at daemon boot, a planted provider-shaped secret appears only as the canonical redaction marker in runtime logs, SSE, session history, the global event ledger, and the session events database. Correlation IDs and hashes remain intact. Disabling the heuristic and restarting leaves exact claim-token, secret-reference, and registered-secret protections active.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-gateway-audit-teardown;CH-secret-redaction-sweep,pending,,Not executed in this round.
RT-session-context-rebuild,blocked-verify,conditional_local_preparation,controlled_runtime_failure_or_history,Rebuild provider context from one session's persisted transcript,docs/qa/scenarios/RT-session-context-rebuild.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-11,Théo,"When ACP session loading is unsupported or the saved provider session is missing, Compozy starts a fresh provider session, prepends the workspace checkpoint followed by only that Compozy session's pruned persisted transcript to the first accepted prompt, preserves the authored message, and exposes one durable `Context rebuilt from log.` marker. A successful ACP load performs no replay and adds no recovery marker.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-crash-resume-compaction,pending,,Not executed in this round.
RT-session-cost-provenance,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Session usage reports truthful cost provenance,docs/qa/scenarios/RT-session-cost-provenance.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-14,Rafa,"The session Usage surface and structured usage response agree on actual provider cost, exact five-bucket model-catalog estimates, native-subscription inclusion, or unknown cost; every nonzero bucket requires its own rate, included and unknown never display a fabricated amount, and every state identifies its source.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-truthful-cost-provenance,pending,,Not executed in this round.
RT-session-cwd-resume,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Preserve a session working directory across sandbox launch and resume,docs/qa/scenarios/RT-session-cwd-resume.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-11,Théo,"A session created with a valid working directory below its workspace launches in the corresponding sandbox runtime directory, persists that choice, and resumes in the same directory without escaping the workspace boundary.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-session-affordances-truth,pending,,Not executed in this round.
RT-session-delete-owned-history,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Delete a stopped session with owned runtime history,docs/qa/scenarios/RT-session-delete-owned-history.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-11,Bruno,"Confirming deletion of a stopped session removes its catalog row, transcript/history, permission log, token statistics, and other session-owned rows atomically while preserving every other session.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-consumer-saas-growth-20260714-194637-422214-lab/qa-artifacts/qa/session-delete/; /Users/pedronauck/dev/qa-labs/compozy-consumer-saas-growth-20260714-194637-422214-lab/qa-artifacts/qa/screenshots/session-delete-fresh-web.png;/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,BUG-20260714-session-delete-history-fk,CH-untested-valid-002-11-bruno;CH-session-message-delete-integrity,pending,,Not executed in this round.
RT-session-lifecycle-affordances,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Preserve session identity and unresolved file-mutation evidence,docs/qa/scenarios/RT-session-lifecycle-affordances.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-11,Théo,An unnamed user session receives one durable generated title after its first persisted assistant response; explicit names remain unchanged. A failed edit with no later successful edit for the same path adds one verifier marker to the durable timeline that remains visible beside the answer while settled work is collapsed; a later successful edit suppresses it. Durable interrupt and steer replacement behavior is owned by RT-019.,docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-rt-current-source-20260730-20260730-061631-252740-lab/qa-artifacts/qa,,CH-session-affordances-truth,pending,,Not executed in this round.
RT-session-native-stop,blocked-verify,separate_prerequisite_or_review,specific_provider_or_failure,Stop another session through the governed native tool,docs/qa/scenarios/RT-session-native-stop.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-15,Ada,"compozy__session_stop stops one live same-workspace target through the canonical session stop path, returns the terminal winner once, applies destructive approval policy, denies self or foreign-workspace targets, and leaves repeated or raced callers with deterministic structured outcomes.",docs/qa/reports/2026-09-06-sessions-stability.md,docs/qa/reports/2026-08-16-herdr-parity.md; /Users/pedronauck/dev/qa-labs/compozy-northstar-pay-20260816-141901-835450-lab/qa-artifacts/qa/bootstrap-manifest.json;docs/qa/reports/2026-09-05-sessions-stability-task01-02.md;/Users/pedronauck/dev/qa-labs/compozy-sessions-stability-task01-02-20260905-154017-502928-lab/qa-artifacts/qa/evidence/walkA2-stop-wait.json;/Users/pedronauck/dev/qa-labs/compozy-sessions-stability-task01-02-20260905-154017-502928-lab/qa-artifacts/qa/evidence/walkA2-events.json;/Users/pedronauck/dev/qa-labs/compozy-sessions-stability-task01-02-20260905-154017-502928-lab/qa-artifacts/qa/evidence/walkE-status-after-restart.json;/Users/pedronauck/dev/qa-labs/compozy-sessions-stability-task01-02-20260905-154017-502928-lab/qa-artifacts/qa/evidence/screenshots/f2-02-stopping-4s.png;/Users/pedronauck/dev/qa-labs/compozy-sessions-stability-task01-02-20260905-154017-502928-lab/qa-artifacts/qa/evidence/screenshots/f2-03-stopped-confirmed.png,BUG-20260906-stop-receipt-outcome-race,CH-herdr-session-orchestration,pending,,Not executed in this round.
